TIME,Jevois Image Capture Time,Drivetrain Timer Mode Transition,ArmTimer,Drivetrain Desired Pose Angle,Jevois Target Rotation Angle,Arm Lower Position Limit Switch,Operator Intake Speed Command,Estimated distance to target,Jevois Target Visible,Jevois Frame Count,Back Ultrasonic Distance,Drivetrain Up/Down Acceleration,TelemetryTimer,Driver Fwd-Rev Command,Operator Arm Position Command,Intake Right Sensor Raw Voltage,Drivetrain Actual Pose Angle,Driver SlowMove Command,Pneumatics Compressor Current,Arm Motor Current,Arm Desired Velocity,Arm Upper Position Limit Switch,PneumaticsTimer,SensorCheckTimer,Driver Compressor Disable Command,Intake Commanded Position,botDesPoseY,botDesPoseX,Jevois Framerate,Driver Intake Position Command,botDesPoseT,Pneumatics Main System Pressure,Gripper Stopper Cylinder Command,IntakeTimer,Operator Auto Align Mid Command,Jevois Packets Per Sec,Jevois Target Angle,Main Loop Call Period,Superstructure Commanded Mode,Driver Gyro Angle Lock Command,DrivetrainTimer,PEZTimer,Drivetrain Right Motor Command,roboRIO Sys Memory Load,Line Follower Estimated Position,Gripper Main Cylinder Command,Line Follower Measured Position,Intake Left Motor Current,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Jevois General Angle,Intake Right Motor Current,Battery Current Draw,Driver Compressor Enable Command,Line Follower Estimated Position Available,Driver Rotate Command,Intake Right Motor Actual Position,Intake Left Motor Actual Position,Drivetrain Left/Right Acceleration,AutoDistToTgtTimer,Operator Gamepiece Grab Command,Line Follower Measured Position Available,Front Ultrasonic Sensor Voltage,Drivetrain Left Wheel Actual Speed,Drivetrain Left Motor Command,Jevois Target X Position,Drivetrain Timer Telemetry,Battery Voltage,Superstructure Actual Mode,roboRIO JVM Memory Load,Arm At Desired Angle,Drivetrain Left Wheel Desired Speed,Jevois Latch Count,Climber Release Motor Current,Front Ultrasonic Distance Available,Front Ultrasonic Distance,Arm Actual Velocity,Main Loop Process Duration,Operator Climber Release Command,Back Ultrasonic Sensor Voltage,Arm Actual Position,roboRIO CPU Load,Match Time,Pneumatics Cutoff Switch State,Arm Gear Skip Count,DTClosedLoopVectorsTimer,Arm Motor Command,Drivetrain Right Wheel Desired Speed,Back Distance Available,Dataserver File Logger Queue Length,Intake Roller Motor Command,Drivetrain Timer Sensor Sample,Driver Intake Speed Command,Operator Auto Align Low Command,Gripper Position Requested,Drivetrain Fwd/Rev Acceleration,Gripper Position Stable,Robot CAN Bus Utilization,PoseCalcTimer,Operator Climber Release Enable Command,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,Operator Auto Align Top Command,Jevois CPU Load,Operator Gamepiece Release Command,Jevois Target Y Position,Arm Desired Position,Drivetrain Timer Motor Update,Intake Left Sensor Raw Voltage,ClimberTimer,Operator Manual Arm Position Command,Superstructure Sequencer Step,Jevois CPU Temp,
sec,sec,ms,ms,Deg,Deg,bool,speed enum,ft,bool,count,ft,g,ms,cmd,Arm Pos Enum,V,Deg,bool,A,A,deg per sec,bool,ms,ms,bool,Intake Pos Enum,ft,ft,fps,pos enum,Deg,psi,bool,ms,bool,pps,rad,sec,OpMode,bool,ms,ms,cmd,Pct,ft,bool,ft,A,bool,Deg,ft,ft,Deg,A,A,bool,bool,cmd,deg,deg,g,ms,bool,bool,mV,RPM,cmd,ft,ms,V,OpMode,Pct,bool,RPM,count,A,true/false,ft,deg per sec,sec,bool,mV,Deg,Pct,sec,bool,count,ms,cmd,RPM,true/false,count,cmd,ms,speed enum,bool,pos,g,bool,pct,ms,bool,RPM,count,bool,pct,bool,ft,Deg,ms,V,ms,cmd,idx,C,
86.331066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043047999999998865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.417573,,0.010000000009313226,6.0019999999931315,0.0,,0.0,0.0,5.07024277559055,,,4.261246692913377,,6.599999999991269,0.0,-1.0,0.9715384336965867,4.669087500000001,0.0,0.65625,0.125,0.0,0.0,2.4320000000006985,0.7219999999942956,0.0,1.0,1.25,3.0,,1.0,0.0,102.28867321428572,1.0,0.14400000000023283,0.0,,,0.08650699999999745,0.0,0.0,6.312000000005355,4.326000000000931,0.0,,0.0,1.0,0.0,,0.0,4.669650000000001,5.637012144599925,15.915593588588766,,,,0.0,0.0,0.0,-0.1535943983923974,37.48644344462227,,,0.0,0.0,1545.409998,1.6666666666666667,0.0,,2.631999999997788,,0.0,,1.0,0.0,,,0.0,5.07024277559055,-2.7428572177886963,,0.0,1298.827992,-36.51447677612305,,,1.0,0.0,0.0610000000015134,0.0,0.0,0.0,,0.0,2.232000000003609,0.0,0.0,1.0,,1.0,,1.5760000000009313,0.0,1.25,,0.0,,0.0,,-36.343048095703125,1.25,0.15572387349705372,1.1600000000034925,0.0,-1.0,,
86.451167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.15679931640624,,,,,,,,,,,,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.417573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030326000000002296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.472022,,,5.838000000003376,,,0.0,0.0,5.06890779855643,,,4.261246692913377,,,0.0,-1.0,0.9718257802429336,,0.0,,0.15625,0.0,0.0,,1.1520000000018626,0.0,1.0,,,,1.0,,,1.0,11.51600000000326,0.0,,,0.05444899999999109,0.0,0.0,,5.370999999999185,,,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,-0.1535943983923974,37.555058711735434,,,0.0,0.0,1544.1892950000001,,,,,,0.0,,1.0,,,,0.0,5.06890779855643,-2.285714626312256,,0.0,1297.607289,-36.7430419921875,,,,0.0,0.07300000000395812,-0.0014038514358958708,,0.0,,0.0,,0.0,0.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,-36.343048095703125,,0.15621980939991056,,0.0,-1.0,,
86.497679,86.406396,,,,0.0,,,,0.0,728.0,,,,,,,,,,,,,,,,,,,8.5,,,,,,,8.751892596774125,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6,,0.0,,,,,,,41.0,
86.472022,,0.010000000009313226,,0.0,,,,,,,,,0.9179999999905704,,,,4.6852625,,0.65625,,,,2.5430000000051223,,,,1.25,3.0,,,0.0,102.28867321428572,,,,,,,,,5.079999999987194,,0.0,,,,,,0.0,4.685475,5.636906371275313,15.916888533763144,,,,,,,,,,,,,,0.4166666666666667,0.0,,2.517999999996391,,,,,0.0,,,,,,0.03537200000000951,,,,,,1.0,,,,0.0,,,,2.3070000000006985,,,,,,,0.2440000000060536,,0.8333333333333334,,,,,,,0.023000000001047738,,1.1420000000071013,,,,
86.532861,,0.010999999998603016,4.923000000009779,0.0,,0.0,0.0,5.067572821522309,,,4.259911715879256,,0.4450000000069849,0.0,-1.0,0.9721132968133637,4.68775,0.0,0.65625,0.625,0.0,0.0,2.463999999992666,2.4239999999990687,0.0,1.0,1.25,3.0,,1.0,0.0,102.22261785714286,1.0,0.94100000000617,0.0,,,0.06083900000000142,0.0,0.0,17.862000000008265,4.105999999999767,0.0,,0.0,1.0,0.0,,0.0,4.6866125,5.636906371275313,15.916888533763144,,,,0.0,0.0,0.0,-0.1648066739323963,37.3619372219734,,,0.0,0.0,1544.1892950000001,0.0,0.0,,4.762000000002445,,0.0,,1.0,0.0,,,0.0,5.067572821522309,-2.5142860412597656,0.035860999999997034,0.0,1298.827992,-36.85732650756836,,,1.0,0.0,0.12299999999231659,-0.01641895809808649,0.0,0.0,,0.0,11.998999999996158,0.0,0.0,1.0,,1.0,,0.28900000000430737,0.0,0.0,,0.0,,0.0,,-36.343048095703125,0.661999999996624,0.15601797237692835,1.3699999999953434,0.0,-1.0,,
86.604468,,0.00999999999476131,5.997999999992317,0.0,,0.0,0.0,5.066237844488189,,,4.258576738845136,,,0.0,-1.0,0.9712904657451581,4.675350000000001,0.0,,0.25,0.0,0.0,,1.3019999999960419,0.0,1.0,1.25,3.0,,1.0,0.0,102.35472857142857,1.0,3.642999999996391,0.0,,,0.0716070000000002,0.0,0.0,20.144000000000233,4.463999999992666,0.0,,0.0,1.0,0.0,,,4.6703375000000005,5.636999443840214,15.915753221909096,,,,0.0,0.0,0.0,-9.591543538176018E-4,37.61087606177792,,,0.0,0.0,1544.1892950000001,-0.4166666666666667,0.0,,7.061999999990803,,0.0,,1.0,0.0,,,0.0,5.066237844488189,-1.8285716772079468,,0.0,1297.607289,-36.8001823425293,,,1.0,0.0,0.09500000000116415,-0.03195287942136906,0.0,0.0,,0.0,2.956000000005588,0.0,0.0,1.0,,1.0,,0.9370000000053551,0.0,-0.4166666666666667,,0.0,,0.0,,-36.343048095703125,9.930999999996857,0.15597184144848214,1.849000000001979,0.0,-1.0,,
